send_id,campaign_id,user_id,send_date,opened,clicked,replied,unsubscribed
snd_001481,cmp_010,usr_0049,2026-01-03,True,False,False,False
snd_001482,cmp_010,usr_0050,2026-01-03,False,False,False,False
snd_001483,cmp_010,usr_0054,2026-01-03,False,False,False,False
snd_001484,cmp_010,usr_0055,2026-01-03,True,False,False,False
snd_001485,cmp_010,usr_0057,2026-01-03,False,False,False,False
snd_001486,cmp_010,usr_0060,2026-01-03,False,False,False,False
snd_001487,cmp_010,usr_0061,2026-01-03,True,False,False,False
snd_001488,cmp_010,usr_0069,2026-01-03,True,False,False,False
snd_001489,cmp_010,usr_0070,2026-01-03,False,False,False,False
snd_001490,cmp_010,usr_0072,2026-01-03,True,False,False,False
snd_001491,cmp_010,usr_0077,2026-01-03,True,False,False,False
snd_001492,cmp_010,usr_0079,2026-01-03,True,False,False,False
snd_001493,cmp_010,usr_0080,2026-01-03,False,False,False,False
snd_001494,cmp_010,usr_0081,2026-01-03,True,False,False,False
snd_001495,cmp_010,usr_0086,2026-01-03,False,False,False,False
snd_001496,cmp_010,usr_0087,2026-01-03,True,False,False,False
snd_001497,cmp_010,usr_0088,2026-01-03,True,False,False,False
snd_001498,cmp_010,usr_0089,2026-01-03,False,False,False,False
snd_001499,cmp_010,usr_0092,2026-01-03,True,False,False,False
snd_001500,cmp_010,usr_0094,2026-01-03,True,False,False,False
snd_001501,cmp_010,usr_0100,2026-01-03,False,False,False,False
snd_001502,cmp_010,usr_0102,2026-01-03,False,False,False,False
snd_001503,cmp_010,usr_0103,2026-01-03,False,False,False,False
snd_001504,cmp_010,usr_0109,2026-01-03,True,False,False,False
snd_001505,cmp_010,usr_0112,2026-01-03,True,False,True,False
snd_001506,cmp_010,usr_0113,2026-01-03,False,False,False,False
snd_001507,cmp_010,usr_0118,2026-01-03,True,False,False,False
snd_001508,cmp_010,usr_0119,2026-01-03,True,False,False,False
snd_001509,cmp_010,usr_0120,2026-01-03,True,True,False,False
snd_001510,cmp_010,usr_0122,2026-01-03,False,False,False,False
snd_001511,cmp_010,usr_0124,2026-01-03,False,False,False,False
snd_001512,cmp_010,usr_0125,2026-01-03,False,False,False,False
snd_001513,cmp_010,usr_0127,2026-01-03,True,False,False,False
snd_001514,cmp_010,usr_0133,2026-01-03,False,False,False,False
snd_001515,cmp_010,usr_0136,2026-01-03,False,False,False,False
snd_001516,cmp_010,usr_0137,2026-01-03,True,False,False,False
snd_001517,cmp_010,usr_0138,2026-01-03,True,False,False,False
snd_001518,cmp_010,usr_0141,2026-01-03,False,False,False,False
snd_001519,cmp_010,usr_0143,2026-01-03,True,False,False,False
snd_001520,cmp_010,usr_0146,2026-01-03,False,False,False,False
snd_001521,cmp_010,usr_0149,2026-01-03,False,False,False,False
snd_001522,cmp_010,usr_0151,2026-01-03,False,False,False,False
snd_001523,cmp_010,usr_0152,2026-01-03,False,False,False,False
snd_001524,cmp_010,usr_0160,2026-01-03,False,False,False,False
snd_001525,cmp_010,usr_0161,2026-01-03,False,False,False,False
snd_001526,cmp_010,usr_0167,2026-01-03,False,False,False,True
snd_001527,cmp_010,usr_0168,2026-01-03,False,False,False,False
snd_001528,cmp_010,usr_0169,2026-01-03,False,False,False,False
snd_001529,cmp_010,usr_0171,2026-01-03,True,False,False,False
snd_001530,cmp_010,usr_0176,2026-01-03,False,False,False,False
snd_001531,cmp_010,usr_0177,2026-01-03,True,False,False,False
snd_001532,cmp_010,usr_0178,2026-01-03,False,False,False,False
snd_001533,cmp_010,usr_0181,2026-01-03,True,False,False,False
snd_001534,cmp_010,usr_0183,2026-01-03,False,False,False,False
snd_001535,cmp_010,usr_0184,2026-01-03,True,False,False,False
snd_001536,cmp_010,usr_0186,2026-01-03,False,False,False,False
snd_001537,cmp_010,usr_0190,2026-01-03,False,False,False,False
snd_001538,cmp_010,usr_0191,2026-01-03,False,False,False,False
snd_001539,cmp_010,usr_0192,2026-01-03,True,False,False,False
snd_001540,cmp_010,usr_0193,2026-01-03,False,False,False,False
snd_001541,cmp_010,usr_0195,2026-01-03,False,False,False,False
snd_001542,cmp_010,usr_0200,2026-01-03,True,False,False,False
snd_001543,cmp_010,usr_0204,2026-01-03,False,False,False,False
snd_001544,cmp_010,usr_0206,2026-01-03,False,False,False,False
snd_001545,cmp_010,usr_0209,2026-01-03,True,False,False,False
snd_001546,cmp_010,usr_0213,2026-01-03,True,False,False,True
snd_001547,cmp_010,usr_0216,2026-01-03,False,False,False,False
snd_001548,cmp_010,usr_0222,2026-01-03,False,False,False,False
snd_001549,cmp_010,usr_0223,2026-01-03,False,False,False,False
snd_001550,cmp_010,usr_0224,2026-01-03,False,False,False,False
snd_001551,cmp_010,usr_0225,2026-01-03,True,False,False,False
snd_001552,cmp_010,usr_0230,2026-01-03,True,True,False,False
snd_001553,cmp_010,usr_0235,2026-01-03,False,False,False,False
snd_001554,cmp_010,usr_0236,2026-01-03,True,False,False,False
snd_001555,cmp_010,usr_0239,2026-01-03,True,False,False,False
snd_001556,cmp_010,usr_0241,2026-01-03,True,True,False,False
snd_001557,cmp_010,usr_0242,2026-01-03,False,False,False,False
snd_001558,cmp_010,usr_0243,2026-01-03,False,False,False,False
snd_001559,cmp_010,usr_0244,2026-01-03,True,False,False,False
snd_001560,cmp_010,usr_0252,2026-01-03,False,False,False,False
snd_001561,cmp_010,usr_0254,2026-01-03,False,False,False,False
snd_001562,cmp_010,usr_0255,2026-01-03,True,False,False,False
snd_001563,cmp_010,usr_0256,2026-01-03,False,False,False,False
snd_001564,cmp_010,usr_0259,2026-01-03,True,False,False,False
snd_001565,cmp_010,usr_0260,2026-01-03,True,False,False,False
snd_001566,cmp_010,usr_0263,2026-01-03,True,False,False,False
snd_001567,cmp_010,usr_0267,2026-01-03,False,False,False,False
snd_001568,cmp_010,usr_0268,2026-01-03,False,False,False,False
snd_001569,cmp_010,usr_0269,2026-01-03,False,False,False,False
snd_001570,cmp_010,usr_0273,2026-01-03,True,False,False,False
snd_001571,cmp_010,usr_0274,2026-01-03,False,False,False,False
snd_001572,cmp_010,usr_0275,2026-01-03,False,False,False,False
snd_001573,cmp_010,usr_0281,2026-01-03,False,False,False,False
snd_001574,cmp_010,usr_0285,2026-01-03,False,False,False,False
snd_001575,cmp_010,usr_0286,2026-01-03,False,False,False,False
snd_001576,cmp_010,usr_0288,2026-01-03,False,False,False,False
snd_001577,cmp_010,usr_0289,2026-01-03,True,False,False,False
snd_001578,cmp_010,usr_0293,2026-01-03,True,False,False,False
snd_001579,cmp_010,usr_0295,2026-01-03,False,False,False,False
snd_001580,cmp_010,usr_0296,2026-01-03,False,False,False,False
snd_001581,cmp_010,usr_0298,2026-01-03,False,False,False,False
snd_001582,cmp_010,usr_0299,2026-01-03,False,False,False,False
snd_001583,cmp_010,usr_0301,2026-01-03,False,False,False,False
snd_001584,cmp_010,usr_0310,2026-01-03,False,False,False,False
snd_001585,cmp_010,usr_0311,2026-01-03,False,False,False,False
snd_001586,cmp_010,usr_0313,2026-01-03,False,False,False,False
snd_001587,cmp_010,usr_0324,2026-01-03,False,False,False,False
snd_001588,cmp_010,usr_0325,2026-01-03,False,False,False,False
snd_001589,cmp_010,usr_0328,2026-01-03,True,False,False,False
snd_001590,cmp_010,usr_0333,2026-01-03,True,False,False,False
snd_001591,cmp_010,usr_0335,2026-01-03,True,True,False,False
snd_001592,cmp_010,usr_0337,2026-01-03,False,False,False,False
snd_001593,cmp_010,usr_0340,2026-01-03,False,False,False,False
snd_001594,cmp_010,usr_0343,2026-01-03,False,False,False,False
snd_001595,cmp_010,usr_0345,2026-01-03,False,False,False,False
snd_001596,cmp_010,usr_0348,2026-01-03,False,False,False,False
snd_001597,cmp_010,usr_0349,2026-01-03,False,False,False,False
snd_001598,cmp_010,usr_0350,2026-01-03,False,False,False,False
snd_001599,cmp_010,usr_0352,2026-01-03,False,False,False,False
snd_001600,cmp_010,usr_0353,2026-01-03,True,False,False,False
snd_001601,cmp_010,usr_0354,2026-01-03,False,False,False,False
snd_001602,cmp_010,usr_0355,2026-01-03,True,False,False,False
snd_001603,cmp_010,usr_0356,2026-01-03,True,True,False,False
snd_001604,cmp_010,usr_0358,2026-01-03,False,False,False,False
snd_001605,cmp_010,usr_0359,2026-01-03,False,False,False,False
snd_001606,cmp_010,usr_0362,2026-01-03,False,False,False,False
snd_001607,cmp_010,usr_0363,2026-01-03,True,False,False,False
snd_001608,cmp_010,usr_0367,2026-01-03,True,False,False,False
snd_001609,cmp_010,usr_0370,2026-01-03,False,False,False,False
snd_001610,cmp_010,usr_0372,2026-01-03,False,False,False,False
snd_001611,cmp_010,usr_0375,2026-01-03,False,False,False,False
snd_001612,cmp_010,usr_0378,2026-01-03,False,False,False,False
snd_001613,cmp_010,usr_0379,2026-01-03,True,False,False,False
snd_001614,cmp_010,usr_0380,2026-01-03,True,False,False,False
snd_001615,cmp_010,usr_0385,2026-01-03,False,False,False,False
snd_001616,cmp_010,usr_0392,2026-01-03,True,False,False,False
snd_001617,cmp_010,usr_0393,2026-01-03,False,False,False,False
snd_001618,cmp_010,usr_0394,2026-01-03,True,False,False,False
snd_001619,cmp_010,usr_0395,2026-01-03,False,False,False,False
snd_001620,cmp_010,usr_0397,2026-01-03,False,False,False,False
snd_001621,cmp_010,usr_0400,2026-01-03,False,False,False,False
snd_001622,cmp_010,usr_0401,2026-01-03,True,False,False,False
snd_001623,cmp_010,usr_0402,2026-01-03,True,False,False,False
snd_001624,cmp_010,usr_0405,2026-01-03,False,False,False,False
snd_001625,cmp_010,usr_0407,2026-01-03,True,True,False,False
snd_001626,cmp_010,usr_0408,2026-01-03,False,False,False,False
snd_001627,cmp_010,usr_0410,2026-01-03,True,False,False,False
snd_001628,cmp_010,usr_0412,2026-01-03,False,False,False,True
snd_001629,cmp_010,usr_0413,2026-01-03,False,False,False,False
snd_001630,cmp_010,usr_0418,2026-01-03,False,False,False,False
snd_001631,cmp_010,usr_0420,2026-01-03,True,False,False,False
snd_001632,cmp_010,usr_0424,2026-01-03,False,False,False,False
snd_001633,cmp_010,usr_0425,2026-01-03,False,False,False,False
snd_001634,cmp_010,usr_0434,2026-01-03,False,False,False,False
snd_001635,cmp_010,usr_0435,2026-01-03,False,False,False,False
snd_001636,cmp_010,usr_0436,2026-01-03,False,False,False,False
snd_001637,cmp_010,usr_0438,2026-01-03,False,False,False,False
snd_001638,cmp_010,usr_0441,2026-01-03,False,False,False,False
snd_001639,cmp_010,usr_0442,2026-01-03,True,False,False,False
snd_001640,cmp_010,usr_0443,2026-01-03,False,False,False,False
snd_001641,cmp_010,usr_0445,2026-01-03,False,False,False,False
snd_001642,cmp_010,usr_0450,2026-01-03,False,False,False,False
snd_001643,cmp_010,usr_0455,2026-01-03,True,False,False,False
snd_001644,cmp_010,usr_0458,2026-01-03,False,False,False,False
snd_001645,cmp_010,usr_0459,2026-01-03,False,False,False,False
snd_001646,cmp_010,usr_0464,2026-01-03,False,False,False,False
snd_001647,cmp_010,usr_0466,2026-01-03,False,False,False,False
snd_001648,cmp_010,usr_0468,2026-01-03,True,False,False,False
snd_001649,cmp_010,usr_0469,2026-01-03,True,False,False,False
snd_001650,cmp_010,usr_0471,2026-01-03,True,False,False,False
snd_001651,cmp_010,usr_0472,2026-01-03,False,False,False,False
snd_001652,cmp_010,usr_0478,2026-01-03,False,False,False,False
snd_001653,cmp_010,usr_0480,2026-01-03,True,False,False,False
snd_001654,cmp_010,usr_0481,2026-01-03,True,True,False,False
snd_001655,cmp_010,usr_0482,2026-01-03,False,False,False,False
snd_001656,cmp_010,usr_0484,2026-01-03,True,False,False,False
snd_001657,cmp_010,usr_0488,2026-01-03,False,False,False,False
snd_001658,cmp_010,usr_0489,2026-01-03,False,False,False,False
snd_001659,cmp_010,usr_0492,2026-01-03,False,False,False,False
snd_001660,cmp_010,usr_0495,2026-01-03,False,False,False,False
snd_001661,cmp_029,usr_0122,2026-01-03,True,True,False,False
snd_001662,cmp_029,usr_0176,2026-01-03,False,False,False,False
snd_001663,cmp_029,usr_0353,2026-01-03,False,False,False,False
snd_001664,cmp_029,usr_0438,2026-01-03,False,False,False,False
snd_001665,cmp_020,usr_0007,2026-01-08,False,False,False,False
snd_001666,cmp_020,usr_0019,2026-01-08,False,False,False,False
snd_001667,cmp_020,usr_0025,2026-01-08,False,False,False,False
snd_001668,cmp_020,usr_0026,2026-01-08,False,False,False,False
snd_001669,cmp_020,usr_0033,2026-01-08,False,False,False,False
snd_001670,cmp_020,usr_0034,2026-01-08,False,False,False,False
snd_001671,cmp_020,usr_0035,2026-01-08,False,False,False,False
snd_001672,cmp_020,usr_0036,2026-01-08,True,True,False,False
snd_001673,cmp_020,usr_0037,2026-01-08,False,False,False,False
snd_001674,cmp_020,usr_0041,2026-01-08,False,False,False,False
snd_001675,cmp_020,usr_0044,2026-01-08,False,False,False,False
snd_001676,cmp_020,usr_0045,2026-01-08,False,False,False,False
snd_001677,cmp_020,usr_0050,2026-01-08,False,False,False,False
snd_001678,cmp_020,usr_0057,2026-01-08,False,False,False,False
snd_001679,cmp_020,usr_0060,2026-01-08,False,False,False,False
snd_001680,cmp_020,usr_0072,2026-01-08,False,False,False,False
snd_001681,cmp_020,usr_0077,2026-01-08,False,False,False,False
snd_001682,cmp_020,usr_0079,2026-01-08,False,False,False,False
snd_001683,cmp_020,usr_0081,2026-01-08,True,False,False,False
snd_001684,cmp_020,usr_0088,2026-01-08,True,False,False,False
snd_001685,cmp_020,usr_0089,2026-01-08,True,False,False,False
snd_001686,cmp_020,usr_0092,2026-01-08,False,False,False,False
snd_001687,cmp_020,usr_0094,2026-01-08,False,False,False,False
snd_001688,cmp_020,usr_0100,2026-01-08,True,False,False,False
snd_001689,cmp_020,usr_0103,2026-01-08,True,False,False,False
snd_001690,cmp_020,usr_0109,2026-01-08,False,False,False,False
snd_001691,cmp_020,usr_0112,2026-01-08,False,False,False,False
snd_001692,cmp_020,usr_0113,2026-01-08,False,False,False,False
snd_001693,cmp_020,usr_0118,2026-01-08,False,False,False,False
snd_001694,cmp_020,usr_0120,2026-01-08,False,False,False,False
snd_001695,cmp_020,usr_0124,2026-01-08,False,False,False,False
snd_001696,cmp_020,usr_0136,2026-01-08,True,False,False,False
snd_001697,cmp_020,usr_0137,2026-01-08,False,False,False,False
snd_001698,cmp_020,usr_0141,2026-01-08,False,False,False,False
snd_001699,cmp_020,usr_0160,2026-01-08,False,False,False,False
snd_001700,cmp_020,usr_0161,2026-01-08,False,False,False,False
snd_001701,cmp_020,usr_0167,2026-01-08,False,False,False,False
snd_001702,cmp_020,usr_0168,2026-01-08,False,False,False,False
snd_001703,cmp_020,usr_0171,2026-01-08,False,False,False,False
snd_001704,cmp_020,usr_0176,2026-01-08,True,False,False,False
snd_001705,cmp_020,usr_0181,2026-01-08,False,False,False,False
snd_001706,cmp_020,usr_0184,2026-01-08,False,False,False,False
snd_001707,cmp_020,usr_0186,2026-01-08,True,False,False,False
snd_001708,cmp_020,usr_0191,2026-01-08,False,False,False,False
snd_001709,cmp_020,usr_0192,2026-01-08,False,False,False,False
snd_001710,cmp_020,usr_0193,2026-01-08,False,False,False,False
snd_001711,cmp_020,usr_0195,2026-01-08,True,False,False,False
snd_001712,cmp_020,usr_0200,2026-01-08,False,False,False,False
snd_001713,cmp_020,usr_0204,2026-01-08,True,True,False,False
snd_001714,cmp_020,usr_0206,2026-01-08,True,False,False,False
snd_001715,cmp_020,usr_0209,2026-01-08,False,False,False,False
snd_001716,cmp_020,usr_0216,2026-01-08,False,False,False,False
snd_001717,cmp_020,usr_0223,2026-01-08,False,False,False,False
snd_001718,cmp_020,usr_0225,2026-01-08,False,False,False,False
snd_001719,cmp_020,usr_0230,2026-01-08,True,False,False,False
snd_001720,cmp_020,usr_0241,2026-01-08,True,False,False,False
snd_001721,cmp_020,usr_0242,2026-01-08,True,False,False,False
snd_001722,cmp_020,usr_0252,2026-01-08,True,False,False,False
snd_001723,cmp_020,usr_0254,2026-01-08,False,False,False,False
snd_001724,cmp_020,usr_0256,2026-01-08,True,False,False,False
snd_001725,cmp_020,usr_0259,2026-01-08,False,False,False,False
snd_001726,cmp_020,usr_0263,2026-01-08,False,False,False,False
snd_001727,cmp_020,usr_0267,2026-01-08,False,False,False,True
snd_001728,cmp_020,usr_0270,2026-01-08,False,False,False,False
snd_001729,cmp_020,usr_0273,2026-01-08,False,False,False,False
snd_001730,cmp_020,usr_0274,2026-01-08,True,False,False,False
snd_001731,cmp_020,usr_0275,2026-01-08,True,False,True,False
snd_001732,cmp_020,usr_0281,2026-01-08,False,False,False,False
snd_001733,cmp_020,usr_0286,2026-01-08,False,False,False,False
snd_001734,cmp_020,usr_0288,2026-01-08,True,False,False,False
snd_001735,cmp_020,usr_0289,2026-01-08,False,False,False,False
snd_001736,cmp_020,usr_0295,2026-01-08,False,False,False,False
snd_001737,cmp_020,usr_0296,2026-01-08,False,False,False,False
snd_001738,cmp_020,usr_0310,2026-01-08,True,False,False,False
snd_001739,cmp_020,usr_0311,2026-01-08,True,False,False,False
snd_001740,cmp_020,usr_0323,2026-01-08,False,False,False,False
snd_001741,cmp_020,usr_0325,2026-01-08,False,False,False,False
snd_001742,cmp_020,usr_0328,2026-01-08,False,False,False,False
snd_001743,cmp_020,usr_0335,2026-01-08,False,False,False,False
snd_001744,cmp_020,usr_0338,2026-01-08,False,False,False,False
snd_001745,cmp_020,usr_0340,2026-01-08,False,False,False,False
snd_001746,cmp_020,usr_0343,2026-01-08,False,False,False,False
snd_001747,cmp_020,usr_0345,2026-01-08,True,False,False,False
snd_001748,cmp_020,usr_0350,2026-01-08,False,False,False,False
snd_001749,cmp_020,usr_0353,2026-01-08,True,True,False,False
snd_001750,cmp_020,usr_0354,2026-01-08,False,False,False,False
snd_001751,cmp_020,usr_0358,2026-01-08,True,False,False,False
snd_001752,cmp_020,usr_0359,2026-01-08,False,False,False,False
snd_001753,cmp_020,usr_0362,2026-01-08,True,False,False,False
snd_001754,cmp_020,usr_0363,2026-01-08,True,False,False,False
snd_001755,cmp_020,usr_0379,2026-01-08,False,False,False,False
snd_001756,cmp_020,usr_0380,2026-01-08,True,False,False,False
snd_001757,cmp_020,usr_0385,2026-01-08,False,False,False,False
snd_001758,cmp_020,usr_0388,2026-01-08,True,False,False,False
snd_001759,cmp_020,usr_0392,2026-01-08,True,False,False,False
snd_001760,cmp_020,usr_0393,2026-01-08,False,False,False,False
snd_001761,cmp_020,usr_0394,2026-01-08,False,False,False,False
snd_001762,cmp_020,usr_0395,2026-01-08,True,False,False,False
snd_001763,cmp_020,usr_0397,2026-01-08,False,False,False,False
snd_001764,cmp_020,usr_0401,2026-01-08,False,False,False,False
snd_001765,cmp_020,usr_0402,2026-01-08,True,False,False,False
snd_001766,cmp_020,usr_0407,2026-01-08,False,False,False,False
snd_001767,cmp_020,usr_0411,2026-01-08,True,False,False,False
snd_001768,cmp_020,usr_0413,2026-01-08,False,False,False,False
snd_001769,cmp_020,usr_0420,2026-01-08,False,False,False,False
snd_001770,cmp_020,usr_0424,2026-01-08,True,False,False,False
snd_001771,cmp_020,usr_0425,2026-01-08,True,False,False,False
snd_001772,cmp_020,usr_0435,2026-01-08,True,False,False,False
snd_001773,cmp_020,usr_0438,2026-01-08,True,False,False,False
snd_001774,cmp_020,usr_0441,2026-01-08,False,False,False,False
snd_001775,cmp_020,usr_0442,2026-01-08,True,True,False,False
snd_001776,cmp_020,usr_0445,2026-01-08,False,False,False,False
snd_001777,cmp_020,usr_0455,2026-01-08,False,False,False,False
snd_001778,cmp_020,usr_0466,2026-01-08,False,False,False,False
snd_001779,cmp_020,usr_0468,2026-01-08,True,False,False,False
snd_001780,cmp_020,usr_0471,2026-01-08,True,False,False,False
snd_001781,cmp_020,usr_0480,2026-01-08,True,False,False,False
snd_001782,cmp_020,usr_0481,2026-01-08,True,False,False,False
snd_001783,cmp_020,usr_0482,2026-01-08,True,False,False,False
snd_001784,cmp_020,usr_0484,2026-01-08,False,False,False,False
snd_001785,cmp_020,usr_0488,2026-01-08,False,False,False,False
snd_001786,cmp_020,usr_0489,2026-01-08,True,False,False,False
snd_001787,cmp_020,usr_0495,2026-01-08,False,False,False,False
snd_001788,cmp_016,usr_0004,2026-01-19,True,False,True,False
snd_001789,cmp_016,usr_0006,2026-01-19,False,False,False,False
snd_001790,cmp_016,usr_0007,2026-01-19,True,False,False,False
snd_001791,cmp_016,usr_0009,2026-01-19,False,False,False,False
snd_001792,cmp_016,usr_0010,2026-01-19,True,False,False,False
snd_001793,cmp_016,usr_0013,2026-01-19,False,False,False,False
snd_001794,cmp_016,usr_0014,2026-01-19,False,False,False,False
snd_001795,cmp_016,usr_0017,2026-01-19,True,False,False,False
snd_001796,cmp_016,usr_0019,2026-01-19,False,False,False,False
snd_001797,cmp_016,usr_0022,2026-01-19,True,False,False,False
snd_001798,cmp_016,usr_0025,2026-01-19,False,False,False,False
snd_001799,cmp_016,usr_0028,2026-01-19,False,False,False,False
snd_001800,cmp_016,usr_0029,2026-01-19,False,False,False,False
snd_001801,cmp_016,usr_0033,2026-01-19,False,False,False,False
snd_001802,cmp_016,usr_0034,2026-01-19,True,False,False,False
snd_001803,cmp_016,usr_0035,2026-01-19,True,False,False,False
snd_001804,cmp_016,usr_0036,2026-01-19,False,False,False,False
snd_001805,cmp_016,usr_0037,2026-01-19,False,False,False,False
snd_001806,cmp_016,usr_0041,2026-01-19,True,False,False,False
snd_001807,cmp_016,usr_0044,2026-01-19,False,False,False,False
snd_001808,cmp_016,usr_0045,2026-01-19,True,False,False,False
snd_001809,cmp_016,usr_0048,2026-01-19,False,False,False,False
snd_001810,cmp_016,usr_0049,2026-01-19,True,False,False,False
snd_001811,cmp_016,usr_0050,2026-01-19,False,False,False,False
snd_001812,cmp_016,usr_0054,2026-01-19,True,False,False,False
snd_001813,cmp_016,usr_0055,2026-01-19,False,False,False,False
snd_001814,cmp_016,usr_0057,2026-01-19,False,False,False,False
snd_001815,cmp_016,usr_0060,2026-01-19,False,False,False,False
snd_001816,cmp_016,usr_0061,2026-01-19,True,False,False,False
snd_001817,cmp_016,usr_0069,2026-01-19,False,False,False,False
snd_001818,cmp_016,usr_0070,2026-01-19,False,False,False,False
snd_001819,cmp_016,usr_0072,2026-01-19,False,False,False,False
snd_001820,cmp_016,usr_0077,2026-01-19,False,False,False,False
snd_001821,cmp_016,usr_0079,2026-01-19,False,False,False,False
snd_001822,cmp_016,usr_0080,2026-01-19,False,False,False,False
snd_001823,cmp_016,usr_0081,2026-01-19,False,False,False,False
snd_001824,cmp_016,usr_0086,2026-01-19,False,False,False,False
snd_001825,cmp_016,usr_0087,2026-01-19,True,False,False,False
snd_001826,cmp_016,usr_0088,2026-01-19,False,False,False,False
snd_001827,cmp_016,usr_0089,2026-01-19,False,False,False,False
snd_001828,cmp_016,usr_0092,2026-01-19,True,False,False,False
snd_001829,cmp_016,usr_0094,2026-01-19,True,False,False,False
snd_001830,cmp_016,usr_0100,2026-01-19,True,False,False,False
snd_001831,cmp_016,usr_0102,2026-01-19,False,False,False,False
snd_001832,cmp_016,usr_0103,2026-01-19,True,False,False,False
snd_001833,cmp_016,usr_0109,2026-01-19,False,False,False,False
snd_001834,cmp_016,usr_0112,2026-01-19,False,False,False,False
snd_001835,cmp_016,usr_0113,2026-01-19,True,False,False,False
snd_001836,cmp_016,usr_0118,2026-01-19,True,False,False,False
snd_001837,cmp_016,usr_0119,2026-01-19,True,False,False,False
snd_001838,cmp_016,usr_0120,2026-01-19,False,False,False,False
snd_001839,cmp_016,usr_0122,2026-01-19,False,False,False,False
snd_001840,cmp_016,usr_0124,2026-01-19,False,False,False,False
snd_001841,cmp_016,usr_0125,2026-01-19,True,False,True,False
snd_001842,cmp_016,usr_0127,2026-01-19,False,False,False,False
snd_001843,cmp_016,usr_0129,2026-01-19,True,False,False,False
snd_001844,cmp_016,usr_0131,2026-01-19,False,False,False,False
snd_001845,cmp_016,usr_0133,2026-01-19,False,False,False,False
snd_001846,cmp_016,usr_0136,2026-01-19,True,False,False,False
snd_001847,cmp_016,usr_0137,2026-01-19,True,False,False,False
snd_001848,cmp_016,usr_0138,2026-01-19,True,False,False,False
snd_001849,cmp_016,usr_0140,2026-01-19,True,True,False,False
snd_001850,cmp_016,usr_0141,2026-01-19,True,False,True,False
snd_001851,cmp_016,usr_0143,2026-01-19,True,False,False,False
snd_001852,cmp_016,usr_0146,2026-01-19,False,False,False,False
snd_001853,cmp_016,usr_0147,2026-01-19,True,False,False,False
snd_001854,cmp_016,usr_0149,2026-01-19,True,False,False,False
snd_001855,cmp_016,usr_0150,2026-01-19,True,True,False,False
snd_001856,cmp_016,usr_0151,2026-01-19,True,False,False,False
snd_001857,cmp_016,usr_0152,2026-01-19,False,False,False,False
snd_001858,cmp_016,usr_0153,2026-01-19,True,False,False,False
snd_001859,cmp_016,usr_0155,2026-01-19,True,False,False,False
snd_001860,cmp_016,usr_0160,2026-01-19,True,False,False,False
snd_001861,cmp_016,usr_0161,2026-01-19,False,False,False,False
snd_001862,cmp_016,usr_0166,2026-01-19,False,False,False,False
snd_001863,cmp_016,usr_0167,2026-01-19,True,False,False,False
snd_001864,cmp_016,usr_0168,2026-01-19,False,False,False,False
snd_001865,cmp_016,usr_0171,2026-01-19,True,False,False,False
snd_001866,cmp_016,usr_0176,2026-01-19,False,False,False,False
snd_001867,cmp_016,usr_0177,2026-01-19,False,False,False,False
snd_001868,cmp_016,usr_0178,2026-01-19,True,False,False,False
snd_001869,cmp_016,usr_0181,2026-01-19,False,False,False,False
snd_001870,cmp_016,usr_0183,2026-01-19,False,False,False,False
snd_001871,cmp_016,usr_0184,2026-01-19,True,False,False,False
snd_001872,cmp_016,usr_0185,2026-01-19,False,False,False,False
snd_001873,cmp_016,usr_0186,2026-01-19,False,False,False,False
snd_001874,cmp_016,usr_0191,2026-01-19,False,False,False,False
snd_001875,cmp_016,usr_0192,2026-01-19,False,False,False,False
snd_001876,cmp_016,usr_0193,2026-01-19,False,False,False,False
snd_001877,cmp_016,usr_0194,2026-01-19,False,False,False,False
snd_001878,cmp_016,usr_0195,2026-01-19,True,False,False,False
snd_001879,cmp_016,usr_0200,2026-01-19,True,False,False,False
snd_001880,cmp_016,usr_0204,2026-01-19,False,False,False,False
snd_001881,cmp_016,usr_0206,2026-01-19,True,False,False,False
snd_001882,cmp_016,usr_0212,2026-01-19,True,False,False,False
snd_001883,cmp_016,usr_0213,2026-01-19,False,False,False,False
snd_001884,cmp_016,usr_0216,2026-01-19,True,False,False,False
snd_001885,cmp_016,usr_0219,2026-01-19,False,False,False,False
snd_001886,cmp_016,usr_0220,2026-01-19,False,False,False,False
snd_001887,cmp_016,usr_0222,2026-01-19,False,False,False,False
snd_001888,cmp_016,usr_0223,2026-01-19,False,False,False,False
snd_001889,cmp_016,usr_0224,2026-01-19,False,False,False,False
snd_001890,cmp_016,usr_0225,2026-01-19,False,False,False,False
snd_001891,cmp_016,usr_0226,2026-01-19,False,False,False,False
snd_001892,cmp_016,usr_0230,2026-01-19,True,False,False,False
snd_001893,cmp_016,usr_0232,2026-01-19,True,False,False,False
snd_001894,cmp_016,usr_0235,2026-01-19,False,False,False,False
snd_001895,cmp_016,usr_0236,2026-01-19,False,False,False,False
snd_001896,cmp_016,usr_0239,2026-01-19,True,False,False,False
snd_001897,cmp_016,usr_0241,2026-01-19,False,False,False,False
snd_001898,cmp_016,usr_0242,2026-01-19,False,False,False,False
snd_001899,cmp_016,usr_0243,2026-01-19,True,False,False,False
snd_001900,cmp_016,usr_0244,2026-01-19,False,False,False,False
snd_001901,cmp_016,usr_0246,2026-01-19,False,False,False,False
snd_001902,cmp_016,usr_0252,2026-01-19,True,False,False,False
snd_001903,cmp_016,usr_0254,2026-01-19,False,False,False,False
